#	Datafile	created	in	R																																			
#cur_yr																																							
0.384500978	0.499601647	0.649172293	0.758252713	0.936119733	1.101783645	1.204564366	1.329971988	1.335844076	1.486193036	1.371316032	1.658736034	1.523346454																											
0.376704532	0.515130689	0.636349846	0.765440042	0.896411358	1.062551847	1.166267952	1.31521987	1.492084426	1.593421339	1.535250919	1.849556573	1.758524036																											
0.384624102	0.518905918	0.649827975	0.860279756	1.020595866	1.169884056	1.455900689	1.599765684	1.703348042	1.582629211	1.838893516	2.01331952	2.283336643																											
0.304937212	0.418853981	0.594701703	0.868292871	1.089131563	1.233815315	1.310668671	1.542833616	1.642146543	1.925193676	1.939744535	2.088795185	2.411101319																											
0.282523959	0.431795189	0.604765647	0.750557601	0.945441374	1.217754615	1.306882697	1.466679965	1.594004665	1.556015524	2.171573866	1.666371528	2.241555045																											
0.236680564	0.392817103	0.644328062	0.790413359	0.93017813	1.179430773	1.304324117	1.517882188	1.570087143	1.649976164	1.672368691	2.082077962	2.061721439																											
0.312918557	0.441988792	0.52968489	0.846974358	1.135085681	1.295213087	1.438016144	1.719389191	1.860695934	1.764815634	1.937231489	2.142471019	2.223965784																											
0.369797479	0.451061457	0.574387547	0.738277425	0.887926438	1.154426775	1.351146124	1.434606297	1.637400619	1.917637792	1.699673497	1.33222035	2.271624406																											
0.308724298	0.405394355	0.528889421	0.679024262	0.779600929	0.905236499	1.185223157	1.216012686	1.321586304	1.726278012	1.398524426	1.589933237	2.685186993																											
0.299922974	0.440449586	0.502021979	0.610279249	0.69886285	0.787679365	0.936477641	1.052822565	1.247462621	1.445953722	0.920859351	1.706125884	1.417426464																											
0.303052294	0.429366685	0.572851789	0.63901166	0.707787355	0.791067058	0.867882312	0.873630192	1.025805292	1.459817284	1.487571891	1.423941603	1.629632879																											
0.371179299	0.433174435	0.515930458	0.670511041	0.767229509	0.81536562	0.908762838	1.070281492	0.862071109	1.114478119	1.496409458	1.420119884	1.133066583																											
0.387972348	0.575838129	0.641729989	0.723443149	0.854954411	0.973888962	1.035306874	1.123051703	1.047126988	1.177145281	1.492494057	1.426912418	1.697534705																											
0.35582973	0.475664736	0.601896666	0.697781724	0.758719551	0.949286054	1.003552684	1.163016877	1.351962773	1.085869209	1.479088492	1.44230813	1.702591823																											
0.301682251	0.43960259	0.540110729	0.647525931	0.726375139	0.819046207	0.972888453	1.197287225	1.143952314	1.419926267	1.493360728	1.443469684	1.708621302																											
#survey																																							
0.181031932	0.34010262	0.411284839	0.777489693	1.05063096	1.187602281	1.401295055	1.566716052	2.23454972	1.990128678	1.90356658	1.523858434	2.945983171																											
0.2092313	0.342208428	0.536214376	0.773798595	1.015548417	1.452548113	1.405551166	1.667173269	1.528755165	1.577053366	2.013323555	2.126791623	1.834381147																											
0.215269676	0.314233521	0.432480015	0.602643214	0.925661639	1.313140857	1.268111301	1.473242298	1.985148233	1.687623767	1.904738606	1.426141515	2.122131762																											
0.228603904	0.368481131	0.480965669	0.715013866	0.909883423	1.212701019	1.723101627	1.436339374	1.532255321	1.776502202	2.037584509	1.652322718	2.634222682																											
0.168969714	0.309572983	0.413697711	0.607613298	0.766757317	1.017531233	1.304327767	1.649841492	1.276106871	1.380890394	1.982826288	2.233433966	2.222914054																											
0.253187488	0.331759174	0.42218243	0.546805381	0.718040744	0.848685219	1.008413862	1.261388267	1.58083564	1.612164576	2.201603997	2.044836159	2.394966792																											
0.280945688	0.33049288	0.445718287	0.493964573	0.589816257	0.81436595	0.908014134	1.03984479	1.229934396	1.28469328	1.570747191	0.686443372	1.74033498																											
0.168913654	0.27703804	0.370971388	0.549128174	0.661911368	0.836812096	1.027490598	1.000038881	1.115421973	1.01362491	1.260065223	1.143829707	1.102760002																											
0.187397613	0.355865191	0.478474491	0.54480594	0.614302789	0.734885118	1.029256003	0.9793391	1.023303002	1.187875302	0.85459447	1.390104852	1.714437854																											
0.200617157	0.333014756	0.565419119	0.650029392	0.776533186	0.855621817	1.015924976	1.10457412	1.287470965	1.370090659	1.347147814	1.732752381	1.691324457																											
0.254852925	0.399708407	0.463904618	0.570071292	0.756097395	0.770657536	0.928946363	1.00788587	1.137849621	1.520173177	1.53897789	1.42639365	1.562767824																											
0.249518569	0.408695574	0.464365433	0.548045788	0.661875665	0.783197558	0.986840979	0.999095887	1.148661577	1.285484262	1.508884801	1.576480218	1.908970144																											
0.211795578	0.400950723	0.536199619	0.672016358	0.648230493	1.046299661	1.165820979	1.106630748	1.219347603	1.240531816	1.36720357	1.436163685	1.450570554																											
0.168529995	0.362556789	0.478139928	0.648494011	0.623746168	0.785125976	0.910894122	1.280940734	1.222214956	1.254044881	1.399422362	1.421749006	1.740113739																											
0.151066851	0.299701567	0.486575594	0.583185248	0.757789598	0.819824617	0.97935775	1.023410429	1.350087412	1.461437658	1.48748571	1.639299401	1.963852952																											
0.188844234	0.276878306	0.38169378	0.53046664	0.673518902	0.776023231	0.996496753	0.965860409	1.211314835	1.464772406	1.089919461	1.566396192	1.951038143																											
0.212802061	0.332301557	0.446031943	0.519240559	0.811083052	0.887032743	1.07765657	1.292644496	1.591887888	1.414569471	1.515567814	1.669169419	1.905073716																											
0.216293028	0.350850404	0.392250309	0.526305547	0.615737943	0.881696945	1.037549389	1.008255893	1.278596059	1.132209871	1.666060137	1.759817257	2.192308274																											
0.219144845	0.398123938	0.470043993	0.520967397	0.722163132	0.759368753	0.924925488	1.034916247	1.235952745	1.338122243	1.781745107	1.625571684	2.047886854																											
0.201417214	0.355504785	0.616727296	0.729437205	0.749937223	1.000419082	0.98182621	1.03086099	1.277821082	1.419050428	1.473561277	1.765573578	1.539116659																											
0.268622681	0.402463022	0.543860731	0.684979813	0.712800083	0.904262258	1.006334625	1.0534455	1.009736444	1.139010868	1.474134337	1.409576041	2.108250833																											
0.3416501	0.418994071	0.647751011	0.709831565	0.886408711	0.868749085	1.123543497	1.239423802	1.268921352	1.284637495	1.368588846	1.747320555	1.780308386																											
0.28382298	0.515738276	0.595007346	0.749772215	0.894926789	0.931529915	1.119220169	1.026839902	1.278626643	1.55157466	1.537060121	2.375172932	1.712005434																											
0.23066996	0.394157556	0.539363412	0.698344075	0.858539158	0.930551575	0.992545718	1.222539252	1.383085522	1.229117395	1.400691601	1.50443394	1.681657455																											
0.178795544	0.457327255	0.604509217	0.679087829	0.788690112	0.865782177	1.057634269	1.171101703	1.278714566	1.336332993	1.668646035	1.518886689	1.703814084																											
0.294494915	0.492992588	0.637473975	0.809543218	0.92833197	1.059545109	1.001947951	1.314501703	1.308706011	1.268206704	1.416606464	1.367229721	1.385353482																											
0.21983689	0.491126403	0.600913822	0.730420948	0.857303754	0.94602091	0.987454569	1.15356588	1.639521562	1.372384707	1.708225154	1.539505306	1.681942631																											
0.241368926	0.508742323	0.688201023	0.814733834	1.009671828	1.067612671	1.120889469	1.358998635	1.449253661	1.768964691	1.76667965	2.049175751	2.485980073																											
0.244198637	0.495735772	0.657447947	0.804058249	1.09667581	1.139771999	1.259796869	1.37646921	1.190452766	1.389302068	1.62876289	2.160626434	2.221208067																											
0.216207593	0.510739332	0.653306399	0.785462717	0.906992798	1.06617128	1.158907827	1.245591751	1.358049866	1.419215829	1.364557266	1.496288037	2.015882598																											
0.284869936	0.409726058	0.591670222	0.738270068	0.865179156	1.00838303	1.353602245	1.203433122	1.340426967	1.424364903	1.499627232	1.710909761	1.980927223																											
0.22758485	0.516289407	0.577090293	0.720653888	0.973431704	1.172608503	1.265149426	1.460853394	1.513264588	1.40364226	1.717071731	1.821965585	1.965128131																											
0.392705715	0.44526364	0.567320521	0.693242669	0.736620622	0.977807115	1.135733768	1.335616095	1.53386216	1.483801887	1.637674054	1.638323983	2.012399264																											
0.346922816	0.4421835	0.566480773	0.675397396	0.741834701	0.864183709	1.063738008	1.270077838	1.545193956	1.454989784	1.44556212	1.481606303	1.595835914																											
0.278174174	0.523996043	0.573843599	0.687664217	0.764497127	0.794738061	0.883473063	0.918824446	1.193459596	1.846486896	1.243564121	1.228360325	1.39272851																											
0.241680719	0.488023818	0.621450126	0.649307802	0.739666235	0.782472709	0.888836025	0.922830766	0.997859221	1.012585791	1.323337132	1.02	1.813203635																											
0.209517374	0.441549187	0.575455487	0.664682712	0.756219352	0.750222132	0.845314093	0.885737992	0.722257172	0.838246168	0.876	1.073925018	0.963644922																											
0.292266668	0.505461886	0.641915113	0.714738814	0.82308407	0.898603535	0.901039701	0.989176181	0.985561591	1.042874285	1.067753096	1.12	1.389859023																											
0.277940528	0.439964085	0.589726342	0.695618089	0.774388064	0.854262862	0.959977259	1.233140976	1.02254542	1.349963758	1.306771594	0.927339745	1.388902527																											
0.347386212	0.452085896	0.582679606	0.668195509	0.763919301	0.852686029	0.944894156	0.97167025	1.12161811	1.473753268	1.241662666	0.895335968	1.247468824																											
#fishery_std																																							
0.034954736	0.023287661	0.033262575	0.033998579	0.01959662	0.0448231	0.022534434	0.360229594	0.047729903	0.15241179	0.067296588	0.180037372	0.096334357																											
0.014154656	0.032907236	0.13259646	0.065135345	0.034875046	0.027187309	0.041056999	0.042574056	0.076855784	0.112500089	0.223967346	0.078784239	0.175642673																											
0.016507115	0.008904418	0.033518331	0.058831819	0.063023812	0.068822611	0.043974054	0.070265608	0.093564153	0.162284016	0.158263593	0.295938154	0.231117971																											
0.055750326	0.016924664	0.007457546	0.03252656	0.060432209	0.211250752	0.124509258	0.11631695	0.141888382	0.124762826	0.157542356	0.491750045	0.219191749																											
0.023546069	0.0291418	0.023721134	0.018205811	0.043225027	0.07684397	0.15225162	0.196353682	0.132345529	0.301090676	0.153379324	0.600354954	0.39649699																											
0.05414484	0.065571994	0.035469662	0.022167007	0.014364616	0.024641684	0.076308258	0.145693197	0.388666646	0.170085276	0.283496589	0.17114645	0.378859209																											
0.066818054	0.053773981	0.026267992	0.02202067	0.026305693	0.039119508	0.060476292	0.238721765	0.407601949	0.425166842	0.616011882	0.343845349	0.27774299																											
0.016872704	0.02858169	0.015710127	0.006826428	0.016653553	0.046820881	0.032246687	0.074820983	0.272738337	0.373935195	0.50493239	0.633277738	0.288658622																											
0.011933279	0.013572369	0.026129646	0.017961231	0.009132312	0.038571116	0.042039922	0.079647451	0.513704915	0.326217772	0.64502188	0.100195993	0.465618388																											
0.017587832	0.00681101	0.009300616	0.020952252	0.015169818	0.01077926	0.034692686	0.077125096	0.075039033	0.214564942	0.615940091	0.842014338	0.71420593																											
0.017782316	0.021833759	0.012919805	0.017151223	0.031401503	0.028999675	0.029765548	0.053211624	0.083431496	0.129824217	0.322759186	0.555010686	0.686143871																											
0.024489841	0.014900479	0.0269085	0.012560207	0.021306745	0.028157649	0.034648392	0.030274234	0.061292582	0.111236594	0.203354306	0.369209285	0.623345662																											
0.007902313	0.017078446	0.011450033	0.013560991	0.013998175	0.022621134	0.045783463	0.057295046	0.054468079	0.062890581	0.155761501	0.383355251	0.395577041																											
0.031327402	0.010634578	0.013638975	0.019964442	0.023832993	0.031223841	0.045609426	0.12623043	0.072908879	0.055456828	0.185707155	0.3127944	0.213669966																											
0.024556474	0.01932599	0.007031518	0.012988608	0.018036129	0.046625283	0.0322303	0.050898292	0.143966745	0.112295004	0.327936091	0.399518638	0.469630771																											
0.020985945	0.017766531	0.010725094	0.014398426	0.017599441	0.031722319	0.042929408	0.048098692	0.134608881	0.210740055	0.180822732	0.250987519	0.169787303																											
0.042172352	0.037097509	0.013921819	0.010322273	0.014959657	0.033982752	0.051302977	0.083627293	0.101799417	0.192315745	0.201440412	0.506968021	0.125178007																											
0.020480018	0.02391232	0.020006521	0.014952076	0.021727798	0.02738208	0.044325308	0.091427339	0.112744699	0.112618009	0.11911227	0.614549243	0.160715919																											
0.038120178	0.032817787	0.028380331	0.028532329	0.032097708	0.053288898	0.059345078	0.063022182	0.120622337	0.229715946	0.145668034	0.581625322	0.145098098																											
0.033121587	0.010750276	0.02005014	0.046844062	0.043932625	0.045091425	0.04542799	0.072397466	0.088257305	0.127669454	0.179185538	0.281649067	0.209396059																											
0.030843512	0.020930959	0.019461742	0.025641291	0.045466762	0.053327676	0.058873206	0.076666204	0.101965749	0.145545534	0.656291176	0.640167721	0.416546855																											
0.014500651	0.010151373	0.027593442	0.012339044	0.026468861	0.064789852	0.08459038	0.122323126	0.100577007	0.113701193	0.308049798	0.294237599	0.532177975																											
0.038891637	0.019014167	0.011022236	0.047964406	0.035868174	0.051930262	0.107576765	0.109377366	0.127464744	0.155990083	0.246675476	0.293937486	0.314243724																											
0.064938753	0.027473032	0.017201567	0.008255328	0.026857016	0.047455008	0.085760608	0.247750452	0.329870882	0.463663308	0.412837773	0.682959458	0.329302415																											
0.012810574	0.025666013	0.015111551	0.017344151	0.009374412	0.030560104	0.056193212	0.109159868	0.393605186	0.702703636	0.341338941	0.43887998	0.635610295																											
0.021618232	0.006192283	0.013903428	0.012255062	0.016617725	0.011544652	0.069743636	0.136990934	0.281333513	0.738699225	0.76604021	0.786834562	1.362863555																											
0.033967381	0.008031298	0.00762809	0.016104555	0.011414278	0.024014923	0.023066085	0.057277287	0.162586405	0.374176776	0.022707116	0.672857365	0.835614129																											
0.055558437	0.017668717	0.00414544	0.01961646	0.024428635	0.033008997	0.038144816	0.073348233	0.384522641	0.853429751	0.22809707	0.414638253	0.824291179																											
0.074028132	0.059455107	0.026982463	0.006122703	0.013608209	0.046854046	0.071242371	0.063778869	0.112658491	0.474762077	0.279135183	2	2																											
0.034873083	0.025989421	0.013291574	0.008230773	0.008497245	0.041580526	0.053016481	0.10343349	0.106441462	0.147659704	0.597222541	0.640679555	2																											
0.006192167	0.011996295	0.011180111	0.014570386	0.009018402	0.011261672	0.035572295	0.061647988	0.0748661	0.179210096	0.286248788	2	0.447925399																											
#survey_std																																							
0.01670079	0.035008694	0.043190811	0.066968891	0.102117688	0.112612531	0.119861945	0.137771808	0.158996131	0.325369184	0.378598549	0.36311584	0.532747757																											
0.024054357	0.036108799	0.049327659	0.057602601	0.072188066	0.106854456	0.111760359	0.101097776	0.111178015	0.224097567	0.310107889	0.220315444	0.382204735																											
0.026352642	0.035884996	0.048309224	0.061790129	0.075874409	0.101631733	0.121381947	0.140071965	0.151732332	0.335742556	0.266287036	0.290576653	0.413500263																											
0.023198419	0.039561149	0.048667737	0.062374433	0.076908592	0.089631653	0.141141696	0.111420931	0.127758258	0.343397314	0.323436806	0.321446206	0.512336445																											
0.018423944	0.035540828	0.046044221	0.06362993	0.071509939	0.084489894	0.100366275	0.127678938	0.130866985	0.225529055	0.457248484	0.431928463	0.577275815																											
0.02641025	0.035407543	0.043255101	0.052400113	0.070003109	0.078530452	0.08811943	0.098053133	0.116756044	0.276354558	0.342697302	0.399423243	0.450702734																											
0.029405222	0.035359743	0.04550353	0.051828942	0.05962068	0.074813474	0.084601433	0.099327732	0.118975859	0.241350505	0.340147262	0.186005165	0.356738084																											
0.017408495	0.036883957	0.043876665	0.052160137	0.062242748	0.066475043	0.091733833	0.091634045	0.103649598	0.214112715	0.22310462	0.235482063	0.252247074																											
0.015477053	0.037690678	0.050292949	0.056994892	0.060804915	0.071735166	0.078386589	0.104100768	0.107116302	0.224013466	0.211348578	0.253116678	0.271270656																											
0.01564566	0.03541252	0.048549707	0.057816506	0.069339808	0.073855888	0.087008953	0.090752512	0.108365063	0.237457505	0.250756603	0.280948464	0.381577112																											
0.028627695	0.037574912	0.051248843	0.062216831	0.077292307	0.083385715	0.088996205	0.098337992	0.109881804	0.249203041	0.274985483	0.267739608	0.274650881																											
0.03101524	0.045290607	0.050005597	0.055055861	0.065981706	0.07936467	0.097589155	0.102750267	0.115113692	0.250505962	0.277402487	0.308182172	0.337948385																											
0.022299332	0.047393211	0.057201864	0.063410986	0.071331006	0.097076678	0.116476357	0.112175103	0.11944747	0.264526901	0.284104534	0.301301066	0.335880242																											
0.01436009	0.037892673	0.048654813	0.062831716	0.065410109	0.079776679	0.09316909	0.116012008	0.112041456	0.257690106	0.266590297	0.283223326	0.333033243																											
0.014963917	0.031554125	0.04983235	0.059437555	0.073187765	0.081424721	0.097130391	0.105513837	0.129045942	0.276913668	0.28459569	0.307834905	0.327759029																											
0.022830206	0.033711658	0.040403566	0.054387536	0.069145858	0.079023738	0.096652786	0.102287052	0.115977046	0.260671297	0.254670934	0.292737487	0.316224101																											
0.017732537	0.034350808	0.047615039	0.051754272	0.067385121	0.08144145	0.089823413	0.096615706	0.105452032	0.270318952	0.267795304	0.348159036	0.360255345																											
0.0815	0.104	0.123	0.115	0.232	0.34	0.363	0.431	0.381	0.554	0.544	0.439	0.429																											
0.0807	0.101	0.112	0.137	0.162	0.225	0.409	0.459	0.491	0.521	0.484	0.621	0.448																											
0.0832	0.133	0.159	0.141	0.215	0.299	0.38	0.415	0.537	0.507	0.479	0.649	0.628																											
0.114	0.109	0.171	0.207	0.285	0.28	0.359	0.375	0.445	0.525	0.55	0.535	0.421																											
0.136	0.117	0.151	0.186	0.243	0.296	0.432	0.36	0.453	0.561	0.72	0.658	0.888																											
0.107	0.161	0.156	0.184	0.238	0.293	0.388	0.434	0.424	0.567	0.631	0.643	0.565																											
0.0833	0.142	0.182	0.209	0.231	0.298	0.287	0.42	0.571	0.471	0.417	0.459	0.436																											
0.0686	0.119	0.141	0.171	0.21	0.217	0.414	0.379	0.432	0.401	0.45	0.496	0.539																											
0.131	0.119	0.132	0.182	0.233	0.285	0.345	0.541	0.498	0.499	0.544	0.601	0.558																											
0.113	0.0828	0.134	0.184	0.219	0.268	0.44	0.413	0.586	0.497	0.561	0.531	0.551																											
0.102	0.138	0.179	0.162	0.261	0.311	0.416	0.399	0.395	0.59	0.749	0.457	0.779																											
0.0878	0.1	0.148	0.275	0.276	0.352	0.301	0.41	0.543	0.478	0.534	0.785	0.606																											
0.122	0.171	0.168	0.24	0.209	0.294	0.354	0.36	0.465	0.552	0.427	0.584	0.686																											
0.0923	0.0959	0.172	0.187	0.301	0.4	0.353	0.39	0.4	0.466	0.533	0.452	0.564																											
0.0774	0.117	0.152	0.224	0.298	0.32	0.413	0.36	0.418	0.453	0.475	0.546	0.578																											
0.118	0.17	0.167	0.165	0.236	0.415	0.423	0.489	0.43	0.48	0.379	0.493	0.488																											
0.0954	0.0719	0.112	0.215	0.186	0.224	0.327	0.31	0.39	0.491	0.403	0.337	0.523																											
0.102	0.0832	0.107	0.112	0.16	0.173	0.2	0.283	0.411	0.69	0.339	0.274	0.172																											
0.117	0.1	0.13	0.141	0.171	0.196	0.207	0.308	0.205	0.438	0.23	0.4	0.0566																											
0.111	0.135	0.116	0.151	0.177	0.178	0.281	0.269	0.328	0.285	0.4	0.4	0.8																											
0.0655	0.163	0.134	0.148	0.185	0.236	0.229	0.283	0.173	0.187	0.268	0.4	0.8																											
0.116	0.139	0.147	0.166	0.188	0.19	0.26	0.3	0.306	0.351	0.118	0.208	0.8																											
0.124	0.143	0.149	0.185	0.173	0.233	0.271	0.292	0.408	0.293	0.4	0.276	0.8																											
																																							
